uf,nome,id_ente,year,eleicao_estadual,pre_eleicao,pos_eleicao,dcl,rcl_rgf,resultado_primario,receitas_primarias,despesas_primarias,encargos_divida,dcl_hist,rcl_hist,dcl_sobre_rcl_hist,encargos_hist,dcl_sobre_rcl_ext,fonte_dcl_rcl,rcl_ext,encargos_ext,encargos_sobre_rcl_ext,fonte_encargos,dcl_sobre_rcl,primario_sobre_rcl,encargos_sobre_rcl,pib_nominal_mil,pib_real_mil,crescimento_pib_pct,ln_pib_real,ipca_aa,deflator_2010,teto,d_lag1,d_lag2,yvar,d_lag1_teto,d_lag2_teto,primario_teto,d_quebra_serie,primario_sobre_rcl_hist,primario_sobre_rcl_ext,fonte_primario
AM,Amazonas,13,2018,1,0,0,4592048.68566,13222390.94079,557558.6426499999,16464046.365370002,15520152.06828,316974.38846,NA,NA,NA,NA,0.34729336821330126,SICONFI,13222390.94079,316974.38846,0.02397254701357829,SICONFI,0.34729336821330126,0.04216776263436418,0.02397254701357829,100109235,63656469.09952296,3.571482207326815,17.969011513302334,3.7454821218273926,159.59958025707417,12,0.35864426405078464,0.40545933713721655,-3876585.4518370046,4.303731168609415,4.865512045646598,0.5060131516123701,1,NA,0.04216776263436418,SICONFI
AM,Amazonas,13,2019,0,1,0,4389403.4944899995,14982882.07502,1559805.0419,18214464.96185,16599622.99453,1319183.8026500002,NA,NA,NA,NA,0.29296122551803105,SICONFI,14982882.07502,1319183.8026500002,0.08804606457187505,SICONFI,0.29296122551803105,0.1041058078205503,0.08804606457187505,108181091,66313607.303448804,4.174184087671562,18.009905672460306,4.306039984113186,166.4720019974206,12,0.34729336821330126,0.35864426405078464,-1948275.5064306825,4.167520418559615,4.303731168609415,1.2492696938466037,1,NA,0.1041058078205503,SICONFI
AM,Amazonas,13,2020,0,0,0,2824602.08344,16459910.90599,1224170.1456,20298287.10937,17941411.854,178769.7896,NA,NA,NA,NA,0.17160494364596388,SICONFI,16459910.90599,178769.7896,0.01086092085315863,SICONFI,0.17160494364596388,0.07437282939086302,0.01086092085315863,116019139,68905273.66972446,3.908196932216778,18.048243273979665,4.517341500509864,173.9921108303797,12,0.29296122551803105,0.34729336821330126,-185012.09944731637,3.5155347062163727,4.167520418559615,0.8924739526903562,1,NA,0.07437282939086302,SICONFI
AM,Amazonas,13,2021,0,0,1,4214587.05613,18994133.78272,591414.29174,23206692.19759,21618671.40635,1679528.04036,NA,NA,NA,NA,0.22188887918459543,SICONFI,18994133.78272,1679528.04036,0.08842351325797011,SICONFI,0.22188887918459543,0.03113668138307217,0.08842351325797011,131531038,72130061.74754009,4.680030868569829,18.09398146053855,10.061054893257904,191.49755261096232,12,0.17160494364596388,0.29296122551803105,2150926.2253155545,2.0592593237515664,3.5155347062163727,0.37364017659686605,1,NA,0.03113668138307217,SICONFI
AM,Amazonas,13,2022,1,0,0,5234361.91901,22412466.14144,385778.21716,26534273.88727,26016811.741040003,669518.3806,NA,NA,NA,NA,0.23354689689109295,SICONFI,22412466.14144,669518.3806,0.02987258860202269,SICONFI,0.23354689689109295,0.01721266257472252,0.02987258860202269,145140465,72834330.61639547,0.9763874476087064,18.103697976411688,5.784841959607778,202.57538338602325,12,0.22188887918459543,0.17160494364596388,1946876.575364544,2.662666550215145,2.0592593237515664,0.20655195089667022,1,NA,0.01721266257472252,SICONFI
AM,Amazonas,13,2023,0,1,0,5899488.95138,22825805.777349997,-734549.1087000001,28428966.65725,27822104.783419997,727234.86137,NA,NA,NA,NA,0.25845698543680995,SICONFI,22825805.777349997,727234.86137,0.03186020543868965,SICONFI,0.25845698543680995,-0.03218064307849722,0.03186020543868965,NA,NA,NA,NA,4.621113930566767,211.93662264757376,12,0.23354689689109295,0.22188887918459543,NA,2.8025627626931153,2.662666550215145,-0.3861677169419666,1,NA,-0.03218064307849722,SICONFI
AM,Amazonas,13,2024,0,0,0,7870287.60893,26591617.07866,404575.32153,32809983.44853,31867319.42503,2159932.61033,NA,NA,NA,NA,0.29596874780684074,SICONFI,26591617.07866,2159932.61033,0.08122607225956802,SICONFI,0.29596874780684074,0.01521439333054608,0.08122607225956802,NA,NA,NA,NA,4.831295791859613,222.17590777895543,12,0.25845698543680995,0.23354689689109295,NA,3.1014838252417194,2.8025627626931153,0.18257271996655294,1,NA,0.01521439333054608,SICONFI
BA,Bahia,29,2002,1,0,0,NA,NA,NA,NA,NA,NA,12156457,6693304,1.82,475460.997,1.82,SISTN,6693304,475460.997,0.07103532082212312,STN-Servico,NA,NA,NA,58842976,99201364.29438196,NA,18.41266232512809,12.530337079575029,63.824270157497885,13,NA,NA,4046922.2722410145,NA,NA,1.457760185585476,0,0.11213539889119047,0.11213539889119047,FINBRA
BA,Bahia,29,2003,0,1,0,NA,NA,NA,NA,NA,NA,12246048,7506520,1.63,624280.7850599999,1.63,SISTN,7506520,624280.7850599999,0.08316513977981807,STN-Servico,NA,NA,NA,67174227,98720542.6343576,-0.4846925880953701,18.4078036148076,9.299949329235147,69.75989494189933,13,1.82,NA,-3721429.703084485,23.66,NA,0.9967132082629485,0,0.07667024678945758,0.07667024678945758,FINBRA
BA,Bahia,29,2004,0,0,0,NA,NA,NA,NA,NA,NA,12878412,9075419,1.42,612787.934,1.42,SISTN,9075419,612787.934,0.06752172368019592,STN-Servico,NA,NA,NA,77931725,107441012.19464491,8.833490302607338,18.492452531157262,7.600644138060453,75.06209630751793,13,1.63,1.82,-2328959.680820722,21.19,23.66,1.2886853818396626,0,0.09912964475689713,0.09912964475689713,FINBRA
BA,Bahia,29,2005,0,0,1,NA,NA,NA,NA,NA,NA,12048374,10329111,1.17,598149.59442,1.17,SISTN,10329111,598149.59442,0.05790910702963691,STN-Servico,NA,NA,NA,88291883,113899032.337254,6.010758844033814,18.550822932659234,5.68973334585865,79.3329294312273,13,1.42,1.63,-3242663.2246491592,18.46,21.19,1.2608488058982037,0,0.0969883696844772,0.0969883696844772,FINBRA
BA,Bahia,29,2006,1,0,0,NA,NA,NA,NA,NA,NA,11616488,11360178,1.02,594463.04648,1.02,SISTN,11360178,594463.04648,0.05232867358944552,STN-Servico,NA,NA,NA,95347802,118061991.30609912,3.6549555193047256,18.5867203945336,3.141774968304434,81.82539154972024,13,1.17,1.42,-6475117.4195389,15.21,18.46,1.2200545265954457,0,0.09385034819964967,0.09385034819964967,FINBRA
BA,Bahia,29,2007,0,1,0,NA,NA,NA,NA,NA,NA,10370837,12584607,0.82,572757.9576900001,0.82,SISTN,12584607,572757.9576900001,0.04551258197335841,STN-Servico,NA,NA,NA,109329528,130618233.54370528,10.63529599890587,18.687789378719295,4.457330433237816,85.47261962938191,13,1.02,1.17,-1285516.5196017944,13.26,15.21,1.694478819931364,0,0.13034452461010493,0.13034452461010493,FINBRA
BA,Bahia,29,2008,0,0,0,NA,NA,NA,NA,NA,NA,10238352,14237786,0.72,565027.31038,0.72,SISTN,14237786,565027.31038,0.03968505429004201,STN-Servico,NA,NA,NA,121667455,137548210.75190848,5.305520538895059,18.73948503726704,5.902313417525495,90.51748152607746,13,0.82,1.02,-1576196.3454433368,10.66,13.26,1.1692979365640126,0,0.08994599512030867,0.08994599512030867,FINBRA
BA,Bahia,29,2009,0,0,1,NA,NA,NA,NA,NA,NA,9234647,14671427,0.63,525354.3182699999,0.63,SISTN,14671427,525354.3182699999,0.03580799047495515,STN-Servico,NA,NA,NA,137942481,148679921.3240157,8.092951926641302,18.817306374229982,4.312028329689999,94.42062097280385,13,0.72,0.82,2610909.1389980284,9.36,10.66,0.42042161878118706,0,0.03234012452162977,0.03234012452162977,FINBRA
BA,Bahia,29,2010,1,0,0,NA,NA,NA,NA,NA,NA,9057007,17372551,0.52,510138.49147,0.52,SISTN,17372551,510138.49147,0.02936462765140249,STN-Servico,NA,NA,NA,154419547,158454935.73500052,6.574535635973522,18.880980793726497,5.909068347266233,100,13,0.63,0.72,5863200.014904736,8.19,9.36,0.5281750421679604,0,0.040628849397535416,0.040628849397535416,FINBRA
BA,Bahia,29,2011,0,1,0,NA,NA,NA,NA,NA,NA,8917888,19226970,0.46,503486.35407,0.46,SISTN,19226970,503486.35407,0.02618646380943019,STN-Servico,NA,NA,NA,166602817,160317344.86816764,1.1753557088822977,18.892665814272583,6.503109040628852,106.50310904062886,13,0.52,0.63,1744487.680400582,6.76,8.19,0.47183514183930403,0,0.03629501091071569,0.03629501091071569,FINBRA
BA,Bahia,29,2012,0,0,0,NA,NA,NA,NA,NA,NA,10617350,21624181,0.49,515961.26829,0.49,SISTN,21624181,515961.26829,0.0238603842749004,STN-Servico,NA,NA,NA,182572530,166677902.15169296,3.9674791824650946,18.931573778356366,5.838568997639149,112.7213665465968,13,0.46,0.52,2726614.0783314477,5.98,6.76,0.8643313455954713,0,0.06648702658426703,0.06648702658426703,FINBRA
BA,Bahia,29,2013,0,0,1,NA,NA,NA,NA,NA,NA,10877168,23080634,0.47,497803.87593,0.47,SISTN,23080634,497803.87593,0.02156803300680562,STN-Servico,NA,NA,NA,204844274,176085927.98225012,5.644434990545388,18.986482661030195,5.910818080013791,119.38412146047168,13,0.49,0.46,7402543.243236886,6.37,5.98,-0.1311400316269461,0,-0.010087694740534316,-0.010087694740534316,FINBRA
BA,Bahia,29,2014,1,0,0,NA,NA,NA,NA,NA,NA,10331578,25870525,0.4,543165.9983,0.4,SISTN,25870525,543165.9983,0.02099555375470733,STN-Servico,NA,NA,NA,223929966,181034167.76003417,2.810127892947145,19.014196343569765,6.407616596391952,127.0337982406296,13,0.47,0.49,8281398.072394554,6.109999999999999,6.37,0.24324175595238295,0,0.01871090430402946,0.01871090430402946,FINBRA
BA,Bahia,29,2015,0,1,0,16136539.85317,27207610.58458,-570487.45612,NA,37497489.66114,581085.27112,NA,NA,NA,NA,0.5930891947680049,SICONFI,27207610.58458,581085.27112,0.02135745325057438,SICONFI,0.5930891947680049,-0.0209679366861905,0.02135745325057438,245043690,181695950.89795756,0.3655570360621585,19.017845248571906,10.673497995621716,140.59274814960534,13,0.4,0.47,5478860.043367133,5.2,6.109999999999999,-0.2725831769204765,1,NA,-0.0209679366861905,SICONFI
BA,Bahia,29,2016,0,0,0,16015640.9038,28714179.02482,-1117838.69445,NA,NA,NA,NA,NA,NA,NA,0.5577607108305753,SICONFI,28714179.02482,NA,NA,NA,0.5577607108305753,-0.03892985042280893,NA,258738970,176431463.16522083,-2.897416099103567,18.988443048246875,6.288055054224495,149.4332975554997,13,0.5930891947680049,0.4,-2785346.99071848,7.710159531984064,5.2,-0.506088055496516,1,NA,-0.03892985042280893,SICONFI
BA,Bahia,29,2017,0,0,1,17229303.58879,29952763.44546,-843059.0310900001,NA,43587296.38383,548261.38921,NA,NA,NA,NA,0.5752158267520882,SICONFI,29952763.44546,548261.38921,0.01830420055259045,SICONFI,0.5752158267520882,-0.028146285487985052,0.01830420055259045,268724090,177135578.66398484,0.3990872637635201,18.992425978476717,2.9473499083459087,153.83761971404,13,0.5577607108305753,0.5930891947680049,-4811599.444208798,7.250889240797479,7.710159531984064,-0.36590171134380567,1,NA,-0.028146285487985052,SICONFI
BA,Bahia,29,2018,1,0,0,20493581.88607,31980173.81528,-76446.34357,41650689.07663,41334774.1818,765074.27116,NA,NA,NA,NA,0.6408214665887227,SICONFI,31980173.81528,765074.27116,0.02392339314911573,SICONFI,0.6408214665887227,-0.00239042927069627,0.02392339314911573,286239541,182011165.0711159,2.7524602589182656,19.01957858970404,3.7454821218273926,159.59958025707417,13,0.5752158267520882,0.5577607108305753,-2564426.6868376625,7.477805747777146,7.250889240797479,-0.03107558051905151,1,NA,-0.00239042927069627,SICONFI
BA,Bahia,29,2019,0,1,0,21526711.93865,34525803.568620004,1009064.40443,44609634.785330005,43271386.43951,944086.04532,NA,NA,NA,NA,0.6234963335716627,SICONFI,34525803.568620004,944086.04532,0.02734436125269698,SICONFI,0.6234963335716627,0.02922638433091022,0.02734436125269698,293240504,179752630.038843,-1.240877190907741,19.007092186107027,4.306039984113186,166.4720019974206,13,0.6408214665887227,0.5752158267520882,-7468702.118534228,8.330679065653396,7.477805747777146,0.37994299630183287,1,NA,0.02922638433091022,SICONFI
BA,Bahia,29,2020,0,0,0,21511870.76747,37877609.90756,2980899.75161,47605310.02796,44259345.38757,540167.45317,NA,NA,NA,NA,0.5679310500311278,SICONFI,37877609.90756,540167.45317,0.01426086425432529,SICONFI,0.5679310500311278,0.07869820083381349,0.01426086425432529,305320813,181333996.7712376,0.8797460888627207,19.01585117481033,4.517341500509864,173.9921108303797,13,0.6234963335716627,0.6408214665887227,-8644039.3205167,8.105452336431615,8.330679065653396,1.0230766108395752,1,NA,0.07869820083381349,SICONFI
BA,Bahia,29,2021,0,0,1,17279788.54569,45445462.10268,5763780.22892,56176944.20778,49909768.9581,551744.1453999999,NA,NA,NA,NA,0.3802313310545253,SICONFI,45445462.10268,551744.1453999999,0.01214079733975161,SICONFI,0.3802313310545253,0.12682850965179424,0.01214079733975161,352617852,193371449.23957,6.6382767063355885,19.080123504644032,10.061054893257904,191.49755261096232,13,0.5679310500311278,0.6234963335716627,506795.9143808097,7.383103650404661,8.105452336431615,1.648770625473325,1,NA,0.12682850965179424,SICONFI
BA,Bahia,29,2022,1,0,0,16654259.2356,55345564.18074,942051.29853,65892385.52925,64076259.08506,932533.50625,NA,NA,NA,NA,0.3009140747253527,SICONFI,55345564.18074,932533.50625,0.01684929081587567,SICONFI,0.3009140747253527,0.0170212610978827,0.01684929081587567,402646606,202055960.22428012,4.491103013842945,19.1240552478128,5.784841959607778,202.57538338602325,13,0.3802313310545253,0.5679310500311278,6242266.995699073,4.9430073037088285,7.383103650404661,0.2212763942724751,1,NA,0.0170212610978827,SICONFI
BA,Bahia,29,2023,0,1,0,20841097.28044,57229420.30119,-1107853.5639000002,72784157.29709,73282091.95997,1619555.84234,NA,NA,NA,NA,0.364167541288316,SICONFI,57229420.30119,1619555.84234,0.02829935780961115,SICONFI,0.364167541288316,-0.01935811262930028,0.02829935780961115,NA,NA,NA,NA,4.621113930566767,211.93662264757376,13,0.3009140747253527,0.3802313310545253,NA,3.911882971429585,4.9430073037088285,-0.2516554641809036,1,NA,-0.01935811262930028,SICONFI
BA,Bahia,29,2024,0,0,0,24083252.42823,65047362.38336,54645.113549999995,70935676.25509,69689447.19134,1745162.84546,NA,NA,NA,NA,0.3702417983729164,SICONFI,65047362.38336,1745162.84546,0.02682911007482197,SICONFI,0.3702417983729164,8.400819271955439e-4,0.02682911007482197,NA,NA,NA,NA,4.831295791859613,222.17590777895543,13,0.364167541288316,0.3009140747253527,NA,4.7341780367481086,3.911882971429585,0.01092106505354207,1,NA,8.400819271955439e-4,SICONFI
CE,Ceará,23,2002,1,0,0,NA,NA,NA,NA,NA,NA,4543190,3866405,1.18,295048.40045,1.18,SISTN,3866405,295048.40045,0.0763107849410499,STN-Servico,NA,NA,NA,28718840,48416111.87292886,NA,17.695343206227847,12.530337079575029,63.824270157497885,12,NA,NA,4309065.615058939,NA,NA,0.8614225442394153,0,0.07178521201995128,0.07178521201995128,FINBRA
CE,Ceará,23,2003,0,1,0,NA,NA,NA,NA,NA,NA,4448874,4209618,1.06,305401.9403,1.06,SISTN,4209618,305401.9403,0.07254861137043789,STN-Servico,NA,NA,NA,32687418,48038061.41715732,-0.780836050535727,17.687504200847204,9.299949329235147,69.75989494189933,12,1.18,NA,-163055.0031601917,14.16,NA,1.2951269872278237,0,0.10792724893565198,0.10792724893565198,FINBRA
CE,Ceará,23,2004,0,0,0,NA,NA,NA,NA,NA,NA,4276527,4636442,0.92,280224.26391000004,0.92,SISTN,4636442,280224.26391000004,0.06043950596384039,STN-Servico,NA,NA,NA,36890816,50859731.53714231,5.873821792020095,17.744582039476803,7.600644138060453,75.06209630751793,12,1.06,1.18,-1478545.7017733948,12.72,14.16,0.8211264022196336,0,0.06842720018496946,0.06842720018496946,FINBRA
CE,Ceará,23,2005,0,0,1,NA,NA,NA,NA,NA,NA,3876734,5304380,0.73,257697.08759,0.73,SISTN,5304380,257697.08759,0.04858194314698419,STN-Servico,NA,NA,NA,41059459,52967866.23512326,4.144997691231245,17.785195990193266,5.68973334585865,79.3329294312273,12,0.92,1.06,-3592122.5846601985,11.04,12.72,1.2833719317620516,0,0.10694766098017096,0.10694766098017096,FINBRA
CE,Ceará,23,2006,1,0,0,NA,NA,NA,NA,NA,NA,3641566,6032606,0.6,229244.14973,0.6,SISTN,6032606,229244.14973,0.03800084900787487,STN-Servico,NA,NA,NA,46500321,57577840.06004478,8.703340633843816,17.86864833046216,3.141774968304434,81.82539154972024,12,0.73,0.92,-3315085.751977274,8.76,11.04,0.4420382777724927,0,0.036836523147707724,0.036836523147707724,FINBRA
CE,Ceará,23,2007,0,1,0,NA,NA,NA,NA,NA,NA,2512029,6560099,0.38,222849.95744,0.38,SISTN,6560099,222849.95744,0.03397051743273996,STN-Servico,NA,NA,NA,50818749,60714203.625583544,5.447171276775964,17.921688225783253,4.457330433237816,85.47261962938191,12,0.6,0.73,-4613638.013302589,7.199999999999999,8.76,1.6878266751218234,0,0.14065222292681862,0.14065222292681862,FINBRA
CE,Ceará,23,2008,0,0,0,NA,NA,NA,NA,NA,NA,1857038,7886593,0.24,212115.57925,0.24,SISTN,7886593,212115.57925,0.02689571773895267,STN-Servico,NA,NA,NA,60415574,68301372.0082295,12.496529526163291,18.03944041230748,5.902313417525495,90.51748152607746,12,0.38,0.6,-1520966.8578810785,4.5600000000000005,7.199999999999999,1.4103147046994775,0,0.11752622539162313,0.11752622539162313,FINBRA
CE,Ceará,23,2009,0,0,1,NA,NA,NA,NA,NA,NA,1446623,8400940,0.17,190530.99585,0.17,SISTN,8400940,190530.99585,0.02267972344166248,STN-Servico,NA,NA,NA,67199958,72430801.5629874,6.04589546789831,18.098142202836595,4.312028329689999,94.42062097280385,12,0.24,0.38,-1857082.1163098211,2.88,4.5600000000000005,-0.5110776347789671,0,-0.04258980289824726,-0.04258980289824726,FINBRA
CE,Ceará,23,2010,1,0,0,NA,NA,NA,NA,NA,NA,2680112,9664273,0.28,188656.06155,0.28,SISTN,9664273,188656.06155,0.01952097809633482,STN-Servico,NA,NA,NA,79336299,81409565.06949075,12.39633320735132,18.215003331065564,5.909068347266233,100,12,0.17,0.24,2788832.4740215847,2.04,2.88,-1.6216694973910588,0,-0.13513912478258824,-0.13513912478258824,FINBRA
CE,Ceará,23,2011,0,1,0,NA,NA,NA,NA,NA,NA,3221715,10966435,0.29,218705.21344,0.29,SISTN,10966435,218705.21344,0.01994314592116763,STN-Servico,NA,NA,NA,89695828,86311847.8405551,6.0217528086285554,18.273477433311527,6.503109040628852,106.50310904062886,12,0.28,0.17,3613276.530068805,3.3600000000000003,2.04,-0.27610742500001,0,-0.02300895208333417,-0.02300895208333417,FINBRA
CE,Ceará,23,2012,0,0,0,NA,NA,NA,NA,NA,NA,3360363,12130621,0.28,246665.29232,0.28,SISTN,12130621,246665.29232,0.02033410262508407,STN-Servico,NA,NA,NA,96973753,88531290.62634145,2.571423091168601,18.298866613887625,5.838568997639149,112.7213665465968,12,0.29,0.28,2104316.781392688,3.4799999999999995,3.3600000000000003,-0.19312443118287306,0,-0.016093702598572755,-0.016093702598572755,FINBRA
CE,Ceará,23,2013,0,0,1,NA,NA,NA,NA,NA,NA,3940902,13379882,0.29,248206.48558,0.29,SISTN,13379882,248206.48558,0.0185507230616832,STN-Servico,NA,NA,NA,109036556,93728776.36427651,5.870789526690379,18.355915811738026,5.910818080013791,119.38412146047168,12,0.28,0.29,3981129.379519075,3.3600000000000003,3.4799999999999995,-0.07273954563426012,0,-0.00606162880285501,-0.00606162880285501,FINBRA
CE,Ceará,23,2014,1,0,0,NA,NA,NA,NA,NA,NA,6084983,14418478,0.42,297300.67559,0.42,SISTN,14418478,297300.67559,0.02061942152216066,STN-Servico,NA,NA,NA,126054472,101907604.58986776,8.726058893380051,18.439577123375724,6.407616596391952,127.0337982406296,12,0.29,0.28,9284263.90624068,3.4799999999999995,3.3600000000000003,-1.301164146728944,0,-0.10843034556074535,-0.10843034556074535,FINBRA
CE,Ceará,23,2015,0,1,0,9369812.567,15176440.113,-992945.34014,NA,20035352.90337,414556.09418,NA,NA,NA,NA,0.617391990297771,SICONFI,15176440.113,414556.09418,0.02731576648366273,SICONFI,0.617391990297771,-0.06542676232019999,0.02731576648366273,130629849,96859929.87500152,-4.953187483093979,18.38877647095604,10.673497995621716,140.59274814960534,12,0.42,0.29,1803313.6859338032,5.04,3.4799999999999995,-0.7851211478423998,1,NA,-0.06542676232019999,SICONFI
CE,Ceará,23,2016,0,0,0,7775059.293020001,17831937.42185,890046.5706699999,NA,21501248.69033,446076.32702,NA,NA,NA,NA,0.4360187628010062,SICONFI,17831937.42185,446076.32702,0.02501558391930029,SICONFI,0.4360187628010062,0.04991306046079993,0.02501558391930029,138422521,94388904.44314788,-2.551132790455779,18.362934086529116,6.288055054224495,149.4332975554997,12,0.617391990297771,0.42,-2753972.944503772,7.408703883573253,5.04,0.5989567255295991,1,NA,0.04991306046079993,SICONFI
CE,Ceará,23,2017,0,0,1,8146084.43445,17779471.73921,-130269.52403,NA,22472486.08151,452097.96917,NA,NA,NA,NA,0.45817359221562326,SICONFI,17779471.73921,452097.96917,0.0254280878420569,SICONFI,0.45817359221562326,-0.00732696257463655,0.0254280878420569,147921534,97505834.03949496,3.3022203348323176,18.39542277048047,2.9473499083459087,153.83761971404,12,0.4360187628010062,0.617391990297771,-1489727.2633156534,5.232225153612075,7.408703883573253,-0.08792355089563861,1,NA,-0.00732696257463655,SICONFI
