uf,nome,id_ente,year,eleicao_estadual,pre_eleicao,pos_eleicao,dcl,rcl_rgf,resultado_primario,receitas_primarias,despesas_primarias,encargos_divida,dcl_sobre_rcl,primario_sobre_rcl,encargos_sobre_rcl,dcl_hist,rcl_hist,dcl_sobre_rcl_hist,dcl_sobre_rcl_ext,fonte_dcl_rcl,pib_nominal_mil,pib_real_mil,crescimento_pib_pct,ln_pib_real,ipca_aa,deflator_2010,teto,d_lag1,d_lag2,yvar,d_lag1_teto,d_lag2_teto,primario_teto
MS,Mato Grosso do Sul,50,2016,0,0,0,7307325.99838,9347981.7099,-178182.71387,NA,11456460.44314,144651.11555000002,0.781700930227662,-0.01906108927034968,0.01547404777191711,NA,NA,NA,0.781700930227662,SICONFI,91892285,62660411.36418481,1.7142198744674042,17.953240408487275,6.288055054224495,149.4332975554997,15,0.8918242875271909,0.98,-1203400.3141116991,13.377364312907863,14.7,-0.2859163390552452
MS,Mato Grosso do Sul,50,2017,0,0,1,7420698.15953,9747254.5042,-1489108.00475,NA,12963774.27214,214056.48244,0.7613116243484246,-0.15277204510340398,0.02196069491647777,NA,NA,NA,0.7613116243484246,SICONFI,96396434,63541895.77024755,1.406764473567712,17.96721002221589,2.9473499083459087,153.83761971404,15,0.781700930227662,0.8918242875271909,-2746449.6811807766,11.725513953414929,13.377364312907863,-2.29158067655106
MS,Mato Grosso do Sul,50,2018,1,0,0,7772360.84706,10735143.52505,552368.26987,12550037.12101,11368287.46549,336980.68860000005,0.7240108927210454,0.05145420446229453,0.03139042229045843,NA,NA,NA,0.7240108927210454,SICONFI,106969142,68018478.83789626,7.045088934448818,18.03528997383981,3.7454821218273926,159.59958025707417,15,0.7613116243484246,0.781700930227662,-764336.5371917011,11.419674365226369,11.725513953414929,0.771813066934418
MS,Mato Grosso do Sul,50,2019,0,1,0,7336176.67287,12012249.48957,738826.45279,12791100.39469,11804914.57521,543969.9724600001,0.6107246339863203,0.06150608621903071,0.04528460493035202,NA,NA,NA,0.6107246339863203,SICONFI,106943246,65554824.3546566,-3.622037018956448,17.998397363553597,4.306039984113186,166.4720019974206,15,0.7240108927210454,0.7613116243484246,-5822339.78832206,10.86016339081568,11.419674365226369,0.9225912932854606
MS,Mato Grosso do Sul,50,2020,0,0,0,5743560.60188,14070824.31781,2295376.91658,15344353.97118,12767765.81434,459950.91047,0.408189347841558,0.16313023776969843,0.0326882704297446,NA,NA,NA,0.408189347841558,SICONFI,122627726,72830199.33052586,11.098153412034062,18.10364125311917,4.517341500509864,173.9921108303797,15,0.6107246339863203,0.7240108927210454,-1263491.7529058883,9.160869509794804,10.86016339081568,2.4469535665454765
MS,Mato Grosso do Sul,50,2021,0,0,1,3383342.1916,15816038.19347,2210117.0357,17401424.771139998,14838034.95584,372890.88969,0.2139184383733271,0.13973897942485342,0.02357675703160329,NA,NA,NA,0.2139184383733271,SICONFI,142203766,77982859.24203488,7.07489469872884,18.171999607197325,10.061054893257904,191.49755261096232,15,0.408189347841558,0.6107246339863203,1086387.1151395447,6.12284021762337,9.160869509794804,2.096084691372801
MS,Mato Grosso do Sul,50,2022,1,0,0,4065562.38186,18366590.88786,-505721.22944,19553507.40685,19388205.00012,1051653.3,0.22135639687751016,-0.02753484479116225,0.05725903660733929,NA,NA,NA,0.22135639687751016,SICONFI,166407329,83506459.87924382,7.083095812203255,18.240434550651937,5.784841959607778,202.57538338602325,15,0.2139184383733271,0.408189347841558,3769511.592955341,3.2087765755999067,6.12284021762337,-0.41302267186743374
MS,Mato Grosso do Sul,50,2023,0,1,0,3122318.759,19756920.69977,238961.77216,22994775.19067,22676944.645779997,1026181.53033,0.1580367106011793,0.01209509193215428,0.05194035780798301,NA,NA,NA,0.1580367106011793,SICONFI,NA,NA,NA,NA,4.621113930566767,211.93662264757376,15,0.22135639687751016,0.2139184383733271,NA,3.3203459531626525,3.2087765755999067,0.1814263789823142
MS,Mato Grosso do Sul,50,2024,0,0,0,5025008.53869,20382690.67477,-816011.68904,23508935.38923,23646327.01378,900323.91946,0.24653313043257977,-0.04003454215444045,0.0441710043990627,NA,NA,NA,0.24653313043257977,SICONFI,NA,NA,NA,NA,4.831295791859613,222.17590777895543,15,0.1580367106011793,0.22135639687751016,NA,2.3705506590176895,3.3203459531626525,-0.6005181323166068
MT,Mato Grosso,51,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3995655,2512858,1.59,1.59,SISTN,19190653,32352866.70919013,NA,17.292213190415985,12.530337079575029,63.824270157497885,15,NA,NA,-1218814.3583058175,NA,NA,NA
MT,Mato Grosso,51,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5506364,3136452,1.76,1.76,SISTN,26697097,39234569.8686206,21.27076781568682,17.485068800532694,9.299949329235147,69.75989494189933,15,1.59,NA,2513125.7535779257,23.85,NA,NA
MT,Mato Grosso,51,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5037846,3872936,1.3,1.3,SISTN,33388670,46031478.2026572,17.323774306170492,17.64483602917431,7.600644138060453,75.06209630751793,15,1.76,1.59,6172459.183650863,26.4,23.85,NA
MT,Mato Grosso,51,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4781493,4296180,1.11,1.11,SISTN,34257055,44192572.21214874,-3.994887981681861,17.60406728342713,5.68973334585865,79.3329294312273,15,1.3,1.76,1195223.3188090757,19.5,26.4,NA
MT,Mato Grosso,51,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4959587,4516921,1.1,1.1,SISTN,30700165,38013698.662144385,-13.981701541024483,17.453457143838413,3.141774968304434,81.82539154972024,15,1.11,1.3,-8197402.781687493,16.650000000000002,19.5,NA
MT,Mato Grosso,51,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4592566,4882482,0.94,0.94,SISTN,38027578,45432328.80604284,19.51567567742687,17.631734497835872,4.457330433237816,85.47261962938191,15,1.1,1.11,-4154567.8034174647,16.5,16.650000000000002,NA
MT,Mato Grosso,51,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4324155,6181777,0.7,0.7,SISTN,49202505,55624706.92973591,22.434196950822827,17.834138029757895,5.902313417525495,90.51748152607746,15,0.94,1.1,2495326.6283505103,14.1,16.5,NA
MT,Mato Grosso,51,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3497758,6467671,0.54,0.54,SISTN,52693417,56795071.663627334,2.1040375733930805,17.854960113441518,4.312028329689999,94.42062097280385,15,0.7,0.94,-6581.089106090076,10.5,14.1,NA
MT,Mato Grosso,51,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928181,7099677,0.55,0.55,SISTN,56600955,58080086.7591242,2.2625468334778187,17.877333422266272,5.909068347266233,100,15,0.54,0.7,-2511680.7037899545,8.100000000000001,10.5,NA
MT,Mato Grosso,51,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3121225,7820279,0.4,0.4,SISTN,69153957,66544965.88354467,14.57449462761118,18.013388455820188,6.503109040628852,106.50310904062886,15,0.55,0.54,2057253.7630983614,8.25,8.100000000000001,NA
MT,Mato Grosso,51,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2712172,8901438,0.3,0.3,SISTN,79665691,72730055.55296302,9.29460190909468,18.10226527595503,5.838568997639149,112.7213665465968,15,0.4,0.55,4277697.946152309,6,8.25,NA
MT,Mato Grosso,51,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3358825,9702678,0.35,0.35,SISTN,89212919,76688204.76827344,5.442246929714001,18.15525847052551,5.910818080013791,119.38412146047168,15,0.3,0.4,4219057.427154293,4.5,6,NA
MT,Mato Grosso,51,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4633931,10927731,0.42,0.42,SISTN,101234520,81842137.54038855,6.720632967858098,18.22030279779526,6.407616596391952,127.0337982406296,15,0.35,0.3,5277835.818443605,5.25,4.5,NA
MT,Mato Grosso,51,2015,0,1,0,5676297.27453,11644432.98592,297506.91141,NA,12803475.29558,472789.70336,0.4874687570784734,0.02554928280060814,0.04060220913561691,NA,NA,NA,0.4874687570784734,SICONFI,107418319,79648954.08882043,-2.679772935409719,18.19313946289476,10.673497995621716,140.59274814960534,15,0.42,0.35,-1157277.6333125366,6.3,5.25,0.38323924200912207
MT,Mato Grosso,51,2016,0,0,0,5507528.44662,12522756.87444,-73691.15232,NA,15281409.60234,380318.32316000003,0.43980159495560667,-0.00588457901553689,0.03037017543127917,NA,NA,NA,0.43980159495560667,SICONFI,123880296,84472709.62167257,6.0562697753355765,18.25193907710647,6.288055054224495,149.4332975554997,15,0.4874687570784734,0.42,-843417.0510399272,7.312031356177101,6.3,-0.08826868523305335
MT,Mato Grosso,51,2017,0,0,1,5905804.006920001,13389766.59346,-945004.37269,NA,16072658.23312,380612.8976,0.4410684805965616,-0.07057661282546711,0.02842565588752711,NA,NA,NA,0.4410684805965616,SICONFI,126845898,83613350.56854334,-1.017321519551151,18.24171376110089,2.9473499083459087,153.83761971404,15,0.43980159495560667,0.4874687570784734,-6590252.559836395,6.5970239243341,7.312031356177101,-1.0586491923820067
MT,Mato Grosso,51,2018,1,0,0,6545475.69011,15226929.6084,575110.9725700001,17467499.889709998,16971003.52637,398295.56143,0.4298618210265555,0.0377693328438806,0.02615731284462486,NA,NA,NA,0.4298618210265555,SICONFI,137442853,87395800.44682965,4.523739154772399,18.285957789663893,3.7454821218273926,159.59958025707417,15,0.4410684805965616,0.43980159495560667,-8174043.026490882,6.616027208948425,6.5970239243341,0.566539992658209
MT,Mato Grosso,51,2019,0,1,0,4647164.6346,17154484.29475,1461322.45668,17989240.918619998,15736382.96382,474777.93218,0.27090086503050576,0.08518603250155568,0.02767660770340395,NA,NA,NA,0.27090086503050576,SICONFI,142122028,87118961.98164387,-0.3167640364529878,18.28278512170675,4.306039984113186,166.4720019974206,15,0.4298618210265555,0.4410684805965616,-14331165.584478306,6.447927315398332,6.616027208948425,1.2777904875233352
MT,Mato Grosso,51,2020,0,0,0,877424.0410399999,20481972.45251,3473321.15239,21727731.95306,16614572.16159,189439.37528,0.04283884489515922,0.1695794270031037,0.00924907870661572,NA,NA,NA,0.04283884489515922,SICONFI,178649564,106102296.60812218,21.79012949038366,18.47991424904384,4.517341500509864,173.9921108303797,15,0.27090086503050576,0.4298618210265555,-1695698.2269850618,4.063512975457586,6.447927315398332,2.5436914050465553
MT,Mato Grosso,51,2021,0,0,1,-4333588.00547,24604584.74102,5524176.90313,25731874.85863,19472047.85009,328139.98348,-0.17612928854861656,0.2245181929008647,0.01333653816692688,NA,NA,NA,-0.17612928854861656,SICONFI,233390203,127988420.14506808,20.627379648321863,18.667450350174793,10.061054893257904,191.49755261096232,15,0.04283884489515922,0.27090086503050576,13564747.092314646,0.6425826734273883,4.063512975457586,3.3677728935129703
MT,Mato Grosso,51,2022,1,0,0,-7186553.06355,29374848.83894,2169048.49429,29351395.95293,24776514.64504,1763792.78076,-0.244649873875209,0.07384032871735692,0.06004431854035192,NA,NA,NA,-0.244649873875209,SICONFI,255527297,128228606.89616697,0.18766287670919368,18.669325220274025,5.784841959607778,202.57538338602325,15,-0.17612928854861656,0.04283884489515922,7108173.886898341,-2.6419393282292485,0.6425826734273883,1.1076049307603537
MT,Mato Grosso,51,2023,0,1,0,-6127242.61724,30940901.65407,-1440395.10619,33995877.92436,32480353.33039,815444.1586699999,-0.19803051267686683,-0.04655310702623072,0.02635489320210988,NA,NA,NA,-0.19803051267686683,SICONFI,NA,NA,NA,NA,4.621113930566767,211.93662264757376,15,-0.244649873875209,-0.17612928854861656,NA,-3.669748108128135,-2.6419393282292485,-0.6982966053934608
MT,Mato Grosso,51,2024,0,0,0,-4768428.52831,33003632.6562,-1162719.96255,36619492.44452,35172164.50086,542005.6592999999,-0.14448192954947983,-0.0352300601167785,0.01642260610963926,NA,NA,NA,-0.14448192954947983,SICONFI,NA,NA,NA,NA,4.831295791859613,222.17590777895543,15,-0.19803051267686683,-0.244649873875209,NA,-2.9704576901530024,-3.669748108128135,-0.5284509017516774
PA,Pará,15,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2138123,3204737,0.67,0.67,SISTN,26482159,44645367.73702176,NA,17.614261113813445,12.530337079575029,63.824270157497885,15,NA,NA,3652604.1309191743,NA,NA,NA
PA,Pará,15,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121048,3503004,0.61,0.61,SISTN,30270152,44485600.57214331,-0.357858324338467,17.61067611212384,9.299949329235147,69.75989494189933,15,0.67,NA,-1236709.9185845451,10.05,NA,NA
PA,Pará,15,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2458420,4068167,0.6,0.6,SISTN,37272726,51386253.91255818,15.512105606451064,17.754881261050834,7.600644138060453,75.06209630751793,15,0.61,0.67,897870.4958958682,9.15,10.05,NA
PA,Pará,15,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2229659,4847313,0.46,0.46,SISTN,40522893,52275680.88230809,1.7308655565035025,17.772041828202433,5.68973334585865,79.3329294312273,15,0.6,0.61,-3039460.443721227,9,9.15,NA
PA,Pará,15,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2436549,5590771,0.44,0.44,SISTN,45983027,56937313.91838609,8.917402810253328,17.85746146480587,3.141774968304434,81.82539154972024,15,0.46,0.6,-3298407.9475250705,6.9,9,NA
PA,Pará,15,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2164718,6273309,0.35,0.35,SISTN,51846876,61942528.07786317,8.790745145883694,17.941717546624165,4.457330433237816,85.47261962938191,15,0.44,0.46,-3310340.001089764,6.6,6.9,NA
PA,Pará,15,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2144103,7587651,0.28,0.28,SISTN,60956978,68913443.26010147,11.253843520037954,18.04836182958036,5.902313417525495,90.51748152607746,15,0.35,0.44,-1422895.6682230267,5.25,6.6,NA
PA,Pará,15,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1907584,7997163,0.24,0.24,SISTN,61665096,66465106.0010866,-3.552771626537443,18.012187646123255,4.312028329689999,94.42062097280385,15,0.28,0.35,-8957683.976098176,4.2,5.25,NA
PA,Pará,15,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2609966,9117950,0.29,0.29,SISTN,82684518,84845281.83449142,27.65387274505262,18.25633994214077,5.909068347266233,100,15,0.24,0.28,4410634.0024809,3.5999999999999996,4.2,NA
PA,Pará,15,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020245,10426350,0.19,0.19,SISTN,98710736,94986647.82782546,11.952775421404006,18.36924689050607,6.503109040628852,106.50310904062886,15,0.29,0.24,9781885.568308027,4.35,3.5999999999999996,NA
PA,Pará,15,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372729,12722720,0.11,0.11,SISTN,107080881,97758499.62551913,2.9181488778485587,18.398010705740315,5.838568997639149,112.7213665465968,15,0.19,0.29,8148410.259073082,2.85,4.35,NA
PA,Pará,15,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378888,13336643,0.1,0.1,SISTN,121224847,104205937.81645703,6.5952712200330055,18.46187967046282,5.910818080013791,119.38412146047168,15,0.11,0.19,10580533.701237053,1.65,2.85,NA
PA,Pará,15,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1503963,15092464,0.1,0.1,SISTN,124584945,100719578.69856788,-3.34564343543442,18.42785076479416,6.407616596391952,127.0337982406296,15,0.1,0.11,3412613.1277142833,1.5,1.65,NA
PA,Pará,15,2015,0,1,0,2020940.56239,16789901.79047,386981.63564,NA,20135646.75996,227753.07622,0.12036643141874076,0.02304847523644551,0.01356488436098377,NA,NA,NA,0.12036643141874076,SICONFI,130899505,97059875.45750292,-3.633556939329219,18.39083861879095,10.673497995621716,140.59274814960534,15,0.1,0.1,-3756962.6778707197,1.5,1.5,0.3457271285466827
PA,Pará,15,2016,0,0,0,1665679.80645,17922201.695919998,647603.7833,NA,20913335.60213,169579.78144999998,0.09293946328196905,0.03613416444517681,0.00946199492267766,NA,NA,NA,0.09293946328196905,SICONFI,138107514,94174104.38455103,-2.973186457688582,18.36065580137824,6.288055054224495,149.4332975554997,15,0.12036643141874076,0.1,-10177107.957532905,1.8054964712811115,1.5,0.5420124666776521
PA,Pará,15,2017,0,0,1,1153286.25761,18017134.313509997,16855.109519999998,NA,21975738.39075,172049.64508000002,0.06401052673205739,9.35504460737762e-4,0.00954922364934528,NA,NA,NA,0.06401052673205739,SICONFI,155232404,102324959.81265198,8.655092056748103,18.44366418760044,2.9473499083459087,153.83761971404,15,0.09293946328196905,0.12036643141874076,-5743749.284857718,1.3940919492295356,1.8054964712811115,0.01403256691106643
PA,Pará,15,2018,1,0,0,2504137.07485,18818401.69891,-1543310.748,22132768.2468,23515142.46533,195496.67599,0.13306853126613002,-0.08201072400794758,0.01038859086536151,NA,NA,NA,0.13306853126613002,SICONFI,161349602,102597387.28333431,0.26623755453325515,18.44632302530199,3.7454821218273926,159.59958025707417,15,0.06401052673205739,0.09293946328196905,-9428790.94526641,0.9601579009808607,1.3940919492295356,-1.2301608601192138
PA,Pará,15,2019,0,1,0,1628941.74509,21690571.87028,999935.25865,25058217.41834,24091008.25869,529725.03365,0.0750990686106319,0.04609999517901562,0.02442190260441306,NA,NA,NA,0.0750990686106319,SICONFI,178376984,109342780.32886146,6.574624582689403,18.509998279394477,4.306039984113186,166.4720019974206,15,0.13306853126613002,0.06401052673205739,-6880251.740596811,1.9960279689919505,0.9601579009808607,0.6914999276852343
PA,Pará,15,2020,0,0,0,526796.06822,24196556.79552,1021755.39647,28868720.7765,27973503.3,920983.65521,0.02177153025002038,0.04222730552551917,0.0380625914254263,NA,NA,NA,0.02177153025002038,SICONFI,215935604,128246960.08696675,17.288914458959926,18.669468338708633,4.517341500509864,173.9921108303797,15,0.0750990686106319,0.13306853126613002,7682565.042235831,1.1264860291594785,1.9960279689919505,0.6334095828827876
PA,Pará,15,2021,0,0,1,445306.84881,27009202.19632,498116.70217,32747156.66958,32501753.7093,611787.20401,0.01648722704111093,0.01844248114214452,0.02265106535036254,NA,NA,NA,0.01648722704111093,SICONFI,262904979,144173973.36289346,12.41901817019777,18.786531276669763,10.061054893257904,191.49755261096232,15,0.02177153025002038,0.0750990686106319,19287384.30123218,0.3265729537503057,1.1264860291594785,0.27663721713216777
PA,Pará,15,2022,1,0,0,-257306.41273,34296177.56737,237100.5486,35058051.87985,34870125.984050006,744024.61599,-0.00750248077135004,0.00691332286620715,0.0216940973823823,NA,NA,NA,-0.00750248077135004,SICONFI,236141874,118500621.61018433,-17.80720275225264,18.590428764181265,5.784841959607778,202.57538338602325,15,0.01648722704111093,0.02177153025002038,-10602140.06773002,0.24730840561666395,0.3265729537503057,0.10369984299310725
PA,Pará,15,2023,0,1,0,1644663.92203,36266172.14121,-2796719.6843600003,40340723.22921,42745179.59845,754208.9734199999,0.04534980740802073,-0.07711648401905725,0.02079648688820336,NA,NA,NA,0.04534980740802073,SICONFI,NA,NA,NA,NA,4.621113930566767,211.93662264757376,15,-0.00750248077135004,0.01648722704111093,NA,-0.1125372115702506,0.24730840561666395,-1.1567472602858588
PA,Pará,15,2024,0,0,0,2952732.84632,41204940.04811,-1890220.39149,45450959.06729,47107622.99876,1321709.4641,0.07165968068082255,-0.04587363527972664,0.0320764806976251,NA,NA,NA,0.07165968068082255,SICONFI,NA,NA,NA,NA,4.831295791859613,222.17590777895543,15,0.04534980740802073,-0.00750248077135004,NA,0.6802471111203109,-0.1125372115702506,-0.6881045291958996
PB,Paraíba,25,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2769785,1944563,1.42,1.42,SISTN,12747021,21489767.51089436,NA,16.883087450081547,12.530337079575029,63.824270157497885,13,NA,NA,1786242.7501704239,NA,NA,NA
PB,Paraíba,25,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2618406,2234882,1.17,1.17,SISTN,14737920,21659132.150515873,0.7881175984600697,16.89093773181456,9.299949329235147,69.75989494189933,13,1.42,NA,228080.48460878053,18.46,NA,NA
PB,Paraíba,25,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2513817,2335662,1.08,1.08,SISTN,15757832,21724623.958640285,0.30237503363148566,16.893956919812428,7.600644138060453,75.06209630751793,13,1.17,1.42,-1451817.039951669,15.209999999999999,18.46,NA
PB,Paraíba,25,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2584626,2912034,0.89,0.89,SISTN,17557226,22649319.325610895,4.256439000882417,16.93564035759234,5.68973334585865,79.3329294312273,13,1.08,1.17,-2310516.6655154177,14.040000000000001,15.209999999999999,NA
PB,Paraíba,25,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2463929,3254483,0.76,0.76,SISTN,20838016,25802143.43932495,13.920171588331009,17.065968125484577,3.141774968304434,81.82539154972024,13,0.89,1.08,-984718.266133497,11.57,14.040000000000001,NA
PB,Paraíba,25,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2201350,3668685,0.6,0.6,SISTN,22909811,27370821.939706422,6.079644135264584,17.12498811124576,4.457330433237816,85.47261962938191,13,0.76,0.89,-1269216.0971750512,9.88,11.57,NA
PB,Paraíba,25,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115180,4391207,0.48,0.48,SISTN,26889573,30399359.089354075,11.064838156190705,17.22993208356717,5.902313417525495,90.51748152607746,13,0.6,0.76,-92678.60867310374,7.8,9.88,NA
PB,Paraíba,25,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1585380,4637840,0.34,0.34,SISTN,30230406,32583540.277726717,7.184958018202248,17.29931781937605,4.312028329689999,94.42062097280385,13,0.48,0.6,280699.0371711203,6.24,7.8,NA
PB,Paraíba,25,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1809843,5067418,0.36,0.36,SISTN,33522492,34398522.84722134,5.570243607737413,17.353524180933906,5.909068347266233,100,13,0.34,0.48,367020.41718129185,4.42,6.24,NA
PB,Paraíba,25,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492822,5992568,0.25,0.25,SISTN,37109137,35709109.9737472,3.810009901723821,17.390916395534106,6.503109040628852,106.50310904062886,13,0.36,0.34,69227.95132166939,4.68,4.42,NA
PB,Paraíba,25,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1651102,6286656,0.26,0.26,SISTN,42488349,38789345.128804326,8.625908507161517,17.473656156798885,5.838568997639149,112.7213665465968,13,0.25,0.36,1695834.1509754478,3.25,4.68,NA
PB,Paraíba,25,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1888630,7073292,0.27,0.27,SISTN,46377299,39866331.49299199,2.7765005070629956,17.50104270341093,5.910818080013791,119.38412146047168,13,0.26,0.25,1507718.9571118536,3.38,3.25,NA
PB,Paraíba,25,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2736794,7399789,0.37,0.37,SISTN,52936483,42796023.75346316,7.348788189819189,17.57195575327981,6.407616596391952,127.0337982406296,13,0.27,0.26,3377655.475744058,3.5100000000000002,3.38,NA
PB,Paraíba,25,2015,0,1,0,3297120.09739,7973372.46512,-296850.30805,NA,8792355.443790002,167365.8869,0.41351637739406394,-0.03723020708597142,0.02099060186039874,NA,NA,NA,0.41351637739406394,SICONFI,56141890,41628307.54286526,-2.728562394779488,17.54429096359732,10.673497995621716,140.59274814960534,13,0.37,0.27,1357270.5688085684,4.81,3.5100000000000002,-0.48399269211762846
PB,Paraíba,25,2016,0,0,0,2675553.49237,8845649.34167,321821.02567,NA,8960114.93977,172363.26643000002,0.302471123263504,0.03638184300998329,0.01948565444687398,NA,NA,NA,0.302471123263504,SICONFI,59104781,40302946.98896707,-3.1837963927153212,17.511935150520415,6.288055054224495,149.4332975554997,13,0.41351637739406394,0.37,-645706.9613942017,5.375712906122831,4.81,0.47296395912978273
PB,Paraíba,25,2017,0,0,1,2641293.1352,9130510.75783,240009.57088999997,NA,9266936.428280002,138299.8964,0.2892820790923357,0.02628654379320197,0.0151470054707946,NA,NA,NA,0.2892820790923357,SICONFI,62396776,41130250.077419706,2.0527111545443733,17.532254420358793,2.9473499083459087,153.83761971404,13,0.302471123263504,0.41351637739406394,-366577.16036957136,3.932124602425552,5.375712906122831,0.3417250693116256
PB,Paraíba,25,2018,1,0,0,3115454.03435,9593439.615370002,236105.03127,10536233.15003,10001430.23967,137564.84512,0.324748386320024,0.02461109265666586,0.01433947057941578,NA,NA,NA,0.324748386320024,SICONFI,64373595,40933244.180146866,-0.4789805481416054,17.527453106997392,3.7454821218273926,159.59958025707417,13,0.2892820790923357,0.302471123263504,-1021463.6177363504,3.7606670282003645,3.932124602425552,0.3199442045366562
PB,Paraíba,25,2019,0,1,0,2382452.799,10245829.09349,744794.60299,10551804.41431,9646217.72451,142351.48178,0.23252903959853907,0.07269246794905333,0.01389360299504188,NA,NA,NA,0.23252903959853907,SICONFI,67986074,41674582.60648537,1.8110913053357656,17.545401971109715,4.306039984113186,166.4720019974206,13,0.324748386320024,0.2892820790923357,-683198.2140965249,4.2217290221603125,3.7606670282003645,0.9450020833376933
PB,Paraíba,25,2020,0,0,0,1233663.6465,11287852.74844,1452771.96184,11656726.67295,10023665.30069,59947.88585,0.10929125972789594,0.1287022425093892,0.00531083166887386,NA,NA,NA,0.10929125972789594,SICONFI,70292034,41747352.04311055,0.17461347438632036,17.54714658313263,4.517341500509864,173.9921108303797,13,0.23252903959853907,0.324748386320024,-983964.816536205,3.022877514781008,4.2217290221603125,1.6731291526220595
PB,Paraíba,25,2021,0,0,1,-400261.75907,13037174.79371,1926090.63135,13349186.24497,11281870.28708,122315.7691,-0.03070157188220816,0.14773834529542965,0.00938207633443813,NA,NA,NA,-0.03070157188220816,SICONFI,77470331,42483810.997008696,1.764085427831774,17.56463364360962,10.061054893257904,191.49755261096232,13,0.10929125972789594,0.23252903959853907,-609943.4896895826,1.4207863764626472,3.022877514781008,1.9205984888405854
PB,Paraíba,25,2022,1,0,0,-974981.25199,15758982.57721,835206.1006499999,15764201.19993,14299495.37906,140628.91678,-0.06186828668749074,0.05299873240914937,0.00892373070983477,NA,NA,NA,-0.06186828668749074,SICONFI,86094173,43203743.76936954,1.694604969435387,17.581437710787462,5.784841959607778,202.57538338602325,13,-0.03070157188220816,0.10929125972789594,-249948.85582204012,-0.3991204344687061,1.4207863764626472,0.6889835213189418
PB,Paraíba,25,2023,0,1,0,-195385.65548,16773627.77896,284516.31088,17612756.1382,16917349.614469998,148520.73409,-0.01164838388300722,0.01696212141042518,0.00885441933296606,NA,NA,NA,-0.01164838388300722,SICONFI,NA,NA,NA,NA,4.621113930566767,211.93662264757376,13,-0.06186828668749074,-0.03070157188220816,NA,-0.8042877269373796,-0.3991204344687061,0.22050757833552734
PB,Paraíba,25,2024,0,0,0,-448693.34172,18928080.5274,23103.2374,19875962.27652,19384291.07199,152592.99206,-0.02370516868155112,0.00122058004595638,0.00806172563768992,NA,NA,NA,-0.02370516868155112,SICONFI,NA,NA,NA,NA,4.831295791859613,222.17590777895543,13,-0.01164838388300722,-0.06186828668749074,NA,-0.15142899047909386,-0.8042877269373796,0.01586754059743294
